Id,ACTION
1,0.65032685
2,0.99450123
3,0.9989876
4,0.9971316
5,0.99939847
6,0.99942756
7,0.9945808
8,0.9987632
9,0.9487694
10,0.99836487
11,0.96961606
12,0.99778616
13,0.9609961
14,0.99177706
15,0.92873865
16,0.9892647
17,0.9753744
18,0.9415459
19,0.99889296
20,0.9973712
21,0.998629
22,0.9993963
23,0.9846281
24,0.99942017
25,0.9928999
26,0.9780521
27,0.9920081
28,0.994733
29,0.9639698
30,0.9948774
31,0.99827015
32,0.994311
33,0.9801357
34,0.9845578
35,0.99174
36,0.9947301
37,0.9988771
38,0.99467385
39,0.98977506
40,0.99275136
41,0.9777002
42,0.99419594
43,0.98829275
44,0.9983321
45,0.97154737
46,0.9931484
47,0.99814796
48,0.9947278
49,0.99896634
50,0.9793058
51,0.9035803
52,0.9955526
53,0.99428445
54,0.9994765
55,0.9883187
56,0.99589044
57,0.9958818
58,0.9987531
59,0.988294
60,0.99815387
61,0.9986798
62,0.9949732
63,0.94797254
64,0.997276
65,0.99918586
66,0.9979956
67,0.9969234
68,0.99814296
69,0.9809833
70,0.49455214
71,0.98186845
72,0.9907081
73,0.9928774
74,0.9982526
75,0.99594396
76,0.99755645
77,0.9955759
78,0.90002364
79,0.27661124
80,0.97789484
81,0.9993641
82,0.98900247
83,0.9943975
84,0.9883951
85,0.9906527
86,0.9860388
87,0.9990349
88,0.9821408
89,0.9989504
90,0.92308885
91,0.9914517
92,0.9866651
93,0.997738
94,0.9855714
95,0.998993
96,0.99015546
97,0.6828552
98,0.99165606
99,0.9939235
100,0.99452174
101,0.9819983
102,0.71834016
103,0.9943474
104,0.9957806
105,0.36033297
106,0.9898201
107,0.95278555
108,0.990576
109,0.9994733
110,0.9982633
111,0.9424853
112,0.9988651
113,0.9822391
114,0.9960394
115,0.9705147
116,0.99768376
117,0.9988784
118,0.9951597
119,0.99694914
120,0.9802422
121,0.9878506
122,0.9952989
123,0.9949269
124,0.9367668
125,0.9993125
126,0.9797076
127,0.96779734
128,0.90267825
129,0.93725306
130,0.9970035
131,0.9936945
132,0.99905354
133,0.98938316
134,0.9582232
135,0.9970686
136,0.85338193
137,0.99912506
138,0.9834495
139,0.97293437
140,0.9968611
141,0.9968381
142,0.99741447
143,0.9995858
144,0.99751914
145,0.9952425
146,0.89710027
147,0.96746147
148,0.96455514
149,0.9994265
150,0.99731416
151,0.99401385
152,0.9590402
153,0.98564744
154,0.92113966
155,0.9979165
156,0.82678455
157,0.9921629
158,0.99528754
159,0.9385151
160,0.9868362
161,0.34959716
162,0.9981698
163,0.9962482
164,0.9717424
165,0.98386914
166,0.9987902
167,0.99230313
168,0.978447
169,0.99305975
170,0.9982632
171,0.9948631
172,0.9995024
173,0.9818565
174,0.99955326
175,0.9951975
176,0.9950165
177,0.939487
178,0.99388885
179,0.99498147
180,0.9763358
181,0.24197446
182,0.9945651
183,0.9805862
184,0.7963399
185,0.9893745
186,0.9500893
187,0.99735
188,0.9932979
189,0.70402646
190,0.9858612
191,0.9983683
192,0.9857986
193,0.99810696
194,0.9985297
195,0.9035559
196,0.99871707
197,0.9971002
198,0.99160165
199,0.9870042
200,0.30441386
201,0.9840142
202,0.9574468
203,0.99665904
204,0.98481363
205,0.9658112
206,0.96015906
207,0.9968965
208,0.98901105
209,0.83082086
210,0.59288704
211,0.96520686
212,0.99891376
213,0.9991341
214,0.9705146
215,0.9971233
216,0.86588496
217,0.998909
218,0.9980715
219,0.9943146
220,0.9978021
221,0.94876647
222,0.99749976
223,0.99668944
224,0.9931606
225,0.9894041
226,0.7122029
227,0.95632744
228,0.99334985
229,0.99821126
230,0.99527186
231,0.93361187
232,0.96765476
233,0.9756261
234,0.33022842
235,0.9918114
236,0.918415
237,0.99602854
238,0.9962083
239,0.93441814
240,0.9971814
241,0.9779885
242,0.9784589
243,0.22110218
244,0.9938432
245,0.9971527
246,0.99918526
247,0.9931161
248,0.9931636
249,0.9989672
250,0.9975153
251,0.99064165
252,0.8504579
253,0.93071336
254,0.9972568
255,0.9987477
256,0.98592806
257,0.9995134
258,0.9774884
259,0.9629185
260,0.99901867
261,0.99280363
262,0.99718577
263,0.9963391
264,0.99126446
265,0.99614125
266,0.9908398
267,0.9988802
268,0.9878473
269,0.9954732
270,0.9943376
271,0.9914961
272,0.9584216
273,0.9953282
274,0.94025743
275,0.99608576
276,0.96362364
277,0.99328727
278,0.9746094
279,0.99605834
280,0.9788246
281,0.9996623
282,0.99881774
283,0.9926475
284,0.98772705
285,0.9977348
286,0.9160214
287,0.9974355
288,0.9942216
289,0.99574125
290,0.9977544
291,0.86432505
292,0.8993396
293,0.99829286
294,0.9500516
295,0.99144226
296,0.1055867
297,0.45041692
298,0.99660313
299,0.7230599
300,0.9685967
301,0.7421682
302,0.997224
303,0.90387315
304,0.99613106
305,0.998793
306,0.9891305
307,0.9842563
308,0.99752265
309,0.97568935
310,0.99689305
311,0.9713278
312,0.9991078
313,0.9976921
314,0.9775214
315,0.9991135
316,0.9972312
317,0.96813524
318,0.9887362
319,0.993284
320,0.99866664
321,0.9967367
322,0.035164393
323,0.9980469
324,0.9982153
325,0.99640614
326,0.99461985
327,0.9975483
328,0.99914443
329,0.9980825
330,0.99694014
331,0.99660826
332,0.99921095
333,0.99782914
334,0.9734013
335,0.9986696
336,0.9727271
337,0.9846356
338,0.98947585
339,0.9945386
340,0.96031797
341,0.980412
342,0.99867505
343,0.9448693
344,0.99937516
345,0.99663687
346,0.9845785
347,0.9916379
348,0.9813002
349,0.99281454
350,0.9738516
351,0.993978
352,0.99875045
353,0.998271
354,0.84367377
355,0.9782969
356,0.9815792
357,0.8886382
358,0.9895425
359,0.9919996
360,0.88520455
361,0.9898399
362,0.99926275
363,0.9929668
364,0.96376514
365,0.9914511
366,0.9955413
367,0.9797157
368,0.9939856
369,0.9634442
370,0.9948991
371,0.9937309
372,0.98463523
373,0.9687062
374,0.12662579
375,0.97444975
376,0.9976152
377,0.8916116
378,0.99285924
379,0.99813014
380,0.5129162
381,0.96608
382,0.9979352
383,0.99937516
384,0.9935174
385,0.9887931
386,0.9955159
387,0.87481683
388,0.996148
389,0.9893941
390,0.99269295
391,0.9799994
392,0.9961844
393,0.9012325
394,0.9976388
395,0.9267775
396,0.9929153
397,0.99669194
398,0.966825
399,0.99945825
400,0.9963726
401,0.99720323
402,0.99695635
403,0.99666107
404,0.98917073
405,0.9988815
406,0.9991142
407,0.9918344
408,0.9967835
409,0.99458814
410,0.99818593
411,0.99943274
412,0.9905883
413,0.9468225
414,0.9877016
415,0.99937683
416,0.9905628
417,0.9975586
418,0.9802194
419,0.99556524
420,0.9885661
421,0.9926184
422,0.9971027
423,0.98695976
424,0.823078
425,0.9960716
426,0.9936877
427,0.98372537
428,0.986808
429,0.990302
430,0.9997693
431,0.9940137
432,0.9391682
433,0.9898052
434,0.990417
435,0.9918915
436,0.9990252
437,0.99812526
438,0.08910295
439,0.9940592
440,0.31684577
441,0.95852363
442,0.9975005
443,0.99213964
444,0.99034846
445,0.9192575
446,0.9955438
447,0.6227856
448,0.99961424
449,0.9966779
450,0.98855513
451,0.7393825
452,0.9863414
453,0.9993113
454,0.9893339
455,0.9965515
456,0.99837744
457,0.99691665
458,0.99091107
459,0.9997454
460,0.9652574
461,0.7073386
462,0.99829024
463,0.9859935
464,0.99670523
465,0.99606496
466,0.9898084
467,0.11217302
468,0.99620986
469,0.9949715
470,0.99790406
471,0.9994373
472,0.99731916
473,0.99419075
474,0.98183167
475,0.99825174
476,0.9993414
477,0.9928658
478,0.9959617
479,0.99686414
480,0.9991511
481,0.9901334
482,0.990734
483,0.9906273
484,0.99875903
485,0.98442394
486,0.9855108
487,0.99625397
488,0.99783164
489,0.9977835
490,0.9677239
491,0.98249567
492,0.99157774
493,0.9902209
494,0.9988127
495,0.9868956
496,0.99792504
497,0.995494
498,0.99585634
499,0.99770063
500,0.9948813
501,0.99565035
502,0.96470183
503,0.9958111
504,0.9980019
505,0.9837287
506,0.99108815
507,0.9992176
508,0.9723654
509,0.9990101
510,0.33724022
511,0.98762774
512,0.966325
513,0.9976584
514,0.920096
515,0.9412052
516,0.99122626
517,0.9975434
518,0.9919132
519,0.9884642
520,0.5820928
521,0.99742305
522,0.9708952
523,0.99927133
524,0.38324296
525,0.97105
526,0.10244876
527,0.98112744
528,0.9954586
529,0.99446976
530,0.99864525
531,0.9622432
532,0.99080396
533,0.9864508
534,0.99337304
535,0.9987031
536,0.9966929
537,0.9972541
538,0.9927279
539,0.9903846
540,0.96972543
541,0.9928048
542,0.9937378
543,0.73284537
544,0.9392672
545,0.9422443
546,0.99653745
547,0.5946973
548,0.95077294
549,0.971958
550,0.99157774
551,0.9986455
552,0.9760937
553,0.99251974
554,0.99575955
555,0.9972223
556,0.9941559
557,0.99631363
558,0.9805149
559,0.9840379
560,0.95833474
561,0.98640776
562,0.998672
563,0.99451774
564,0.9690215
565,0.99460137
566,0.9962972
567,0.98620504
568,0.92715365
569,0.9905009
570,0.9852012
571,0.5293679
572,0.99795294
573,0.55646753
574,0.7941426
575,0.9993154
576,0.9958972
577,0.9929662
578,0.99137384
579,0.86057544
580,0.97486293
581,0.9878462
582,0.99562055
583,0.99462765
584,0.9964456
585,0.99963427
586,0.82193154
587,0.9938799
588,0.99612
589,0.99648666
590,0.9778511
591,0.99518883
592,0.9991366
593,0.7895725
594,0.9966646
595,0.99920195
596,0.9989905
597,0.99609154
598,0.9948348
599,0.98234034
600,0.9847638
601,0.9894964
602,0.9949043
603,0.99762326
604,0.94020915
605,0.9970016
606,0.9923267
607,0.99451184
608,0.9928859
609,0.99476904
610,0.9938107
611,0.99775785
612,0.9822128
613,0.9690141
614,0.9069426
615,0.9909287
616,0.8214341
617,0.9911539
618,0.99746764
619,0.9996681
620,0.9986248
621,0.9968039
622,0.97965485
623,0.97481924
624,0.9292474
625,0.9979049
626,0.99755573
627,0.97678775
628,0.9847771
629,0.98867863
630,0.9987293
631,0.9956417
632,0.9867656
633,0.9967591
634,0.9894538
635,0.95898336
636,0.9964702
637,0.9655411
638,0.96463436
639,0.9941147
640,0.99473035
641,0.9905757
642,0.9826387
643,0.98454833
644,0.99689436
645,0.9947119
646,0.9854821
647,0.99667585
648,0.76005054
649,0.99807334
650,0.85928345
651,0.99044997
652,0.9944003
653,0.213854
654,0.9918281
655,0.9376845
656,0.9815149
657,0.9859849
658,0.99705076
659,0.95583904
660,0.9969035
661,0.98220223
662,0.9694457
663,0.99500316
664,0.99291706
665,0.9407927
666,0.74417555
667,0.972714
668,0.99392927
669,0.8836404
670,0.94721234
671,0.95678675
672,0.9504714
673,0.8204913
674,0.9450313
675,0.973223
676,0.99154705
677,0.93880934
678,0.9978016
679,0.9890105
680,0.9896388
681,0.8065173
