Id,ACTION
1,0.512160078240083
2,0.8479456953483014
3,0.9683525186855709
4,0.9380598276630833
5,0.9929428144415224
6,0.9752279942863192
7,0.7124299968098529
8,0.9987425059223899
9,0.5520962993009548
10,0.9081808704173299
11,0.8472039520506662
12,0.8646603604134234
13,0.8775558650949942
14,0.24527638772269178
15,0.7850374360679672
16,0.609633018982583
17,0.24689499242530552
18,0.19241881273868472
19,0.9658256525443606
20,0.9417516239152114
21,0.9794510717627939
22,0.9391893516609247
23,0.8174756046898597
24,0.8167094652737069
25,0.9480776435740045
26,0.6593951862327984
27,0.9255020339021898
28,0.7065102012600566
29,0.8384923136786518
30,0.6316134955111641
31,0.9469838445557127
32,0.9219220630534664
33,0.8918052597295733
34,0.9133073224406724
35,0.9161489664748197
36,0.8731750501349657
37,0.8555474399057986
38,0.9964946384365578
39,0.9335517000758068
40,0.8118840831865138
41,0.7878976756596768
42,0.9573016756040794
43,0.8985934093081609
44,0.9582866736161889
45,0.9251759483933653
46,0.8619286764071896
47,0.991958258597309
48,0.8782965289839427
49,0.9989278553499465
50,0.972239312641709
51,0.8536275371819121
52,0.9352626172374047
53,0.905890948207782
54,0.9713149396479019
55,0.87613431639514
56,0.8696831688064862
57,0.8342655061206798
58,0.9922353019468325
59,0.9604539867663816
60,0.9409849248491365
61,0.9649681564119628
62,0.9783368185290132
63,0.8489596456175158
64,0.9588500180114915
65,0.9676291495173153
66,0.9498095245004597
67,0.9084768124430632
68,0.9836331979000369
69,0.8218769769925455
70,0.19159773529950458
71,0.8732849355280289
72,0.9506739827272803
73,0.9570881151056448
74,0.9727699185770962
75,0.897730466069211
76,0.9868098981995688
77,0.9527659742894234
78,0.6704979181110935
79,0.1444480772299731
80,0.9874519002824231
81,0.9964469333730083
82,0.9504949860727127
83,0.7714735358574798
84,0.965238248247669
85,0.703529547524674
86,0.47764827744086735
87,0.7938799933003929
88,0.9682177275936189
89,0.9666767497079435
90,0.4543763558516089
91,0.8479618262670899
92,0.49369242592366364
93,0.9657834485318829
94,0.8904184390540297
95,0.9108254870322678
96,0.9811168764801061
97,0.06820108234882605
98,0.9866234575495791
99,0.9415282536962856
100,0.9884803557829697
101,0.8864474604354077
102,0.017437394232536686
103,0.9109716030470201
104,0.8211886554401336
105,0.21411097342953173
106,0.9639562069994457
107,0.963322781511671
108,0.7408096823399062
109,0.9157730021768067
110,0.8346531305979032
111,0.389764802916579
112,0.9426548083696776
113,0.8764392133722814
114,0.9789870324999611
115,0.8626314615767409
116,0.8052162906074923
117,0.8416629953145429
118,0.7762896315367291
119,0.989816412009738
120,0.8728708488176882
121,0.7649072873989673
122,0.9023697579593748
123,0.48006774573413946
124,0.9734446555963087
125,0.9586643899020311
126,0.5208838065275092
127,0.10891946296976623
128,0.7485296839839274
129,0.5498894214206606
130,0.9715142955652591
131,0.9130010891122254
132,0.9800342564356511
133,0.9242148309685769
134,0.3459916401608738
135,0.9855403938486482
136,0.7188640398230353
137,0.959463143440753
138,0.7156036223115045
139,0.751768313572512
140,0.9928342031412318
141,0.9717384618274595
142,0.823710075695182
143,0.9274089109843124
144,0.9513593331048662
145,0.9883163361611625
146,0.14738829337247517
147,0.27218980130439446
148,0.4425292902798246
149,0.9874866338900189
150,0.9371892664992135
151,0.9720741192602277
152,0.450101571719187
153,0.9013366582398666
154,0.6885909184321484
155,0.8986504796294469
156,0.7899617981365392
157,0.8755764189668593
158,0.9201662548639196
159,0.910449425523937
160,0.7884861982328653
161,0.6879035407514226
162,0.9407526271020051
163,0.9866535688353754
164,0.8187499679526161
165,0.9148642025183811
166,0.9984424184850582
167,0.6704178165413394
168,0.9155397689574295
169,0.9023835988947134
170,0.9764618130910755
171,0.9617297578254524
172,0.9613683227134627
173,0.7811728260142516
174,0.9675795610577143
175,0.9606720355583751
176,0.9942121397634077
177,0.5365714533784772
178,0.9480801771570468
179,0.9885454333525436
180,0.27904999689303006
181,0.10119710664053432
182,0.9451482758676961
183,0.800489078968868
184,0.589906627026034
185,0.9019337148929275
186,0.6548735249484294
187,0.977860776053926
188,0.9389638012829498
189,0.18967862387325374
190,0.9303356878036527
191,0.9925095875465814
192,0.9669946635050749
193,0.9582369638567634
194,0.9341356068031705
195,0.8529354281381334
196,0.9699022782337742
197,0.8409621295029165
198,0.7716237032515757
199,0.9282007108019983
200,0.17032249166858404
201,0.9210956303142476
202,0.960000177985532
203,0.7822188948983043
204,0.8228369590200186
205,0.9867147680817577
206,0.845833704463274
207,0.9434231350006298
208,0.8516820367704673
209,0.2568962059965281
210,0.3162031198029078
211,0.7067331004078332
212,0.9574910499495006
213,0.9918167280736151
214,0.746337113491055
215,0.8652161676954658
216,0.6090995929472774
217,0.5269226203209483
218,0.9488169137743386
219,0.9794835495234196
220,0.7176313818205756
221,0.10166079494480099
222,0.9919680261778313
223,0.9965423843749878
224,0.9261770723545416
225,0.6451647854088345
226,0.22941749871835773
227,0.7685333157640484
228,0.913445448478615
229,0.9902289649508822
230,0.9506836419775007
231,0.8004446510101768
232,0.6500357351124663
233,0.47469775088619975
234,0.09952590676634772
235,0.31350015386469665
236,0.7675594738550828
237,0.7377070893129863
238,0.7429891616021193
239,0.7559963355634864
240,0.9833101214233176
241,0.7931729271795702
242,0.18893448474633498
243,0.14084309565054065
244,0.9444147902070477
245,0.824009035296188
246,0.9862855216340201
247,0.8095733914304355
248,0.8132041561816042
249,0.9018551835743936
250,0.9488667965238324
251,0.9181556840183992
252,0.8102924805246464
253,0.9908923813671312
254,0.983505769751847
255,0.9912917591686388
256,0.7890532022649773
257,0.7941613866255608
258,0.3616975171115706
259,0.5983659161542779
260,0.9785604015677936
261,0.9496216119011056
262,0.7639643870524374
263,0.9600035627708655
264,0.9876314448578203
265,0.9695735329275105
266,0.8907568161908405
267,0.8015317584395194
268,0.9666454584977993
269,0.8585007805368329
270,0.9472523059926058
271,0.9523700263984981
272,0.8717278671933949
273,0.9074510795796001
274,0.13845033802870244
275,0.9691570726450062
276,0.5835152424526099
277,0.9273737749000058
278,0.9898304462038466
279,0.8935198408387933
280,0.5795046552933852
281,0.9967173221328401
282,0.9695448339395022
283,0.816849869775358
284,0.6337954091339572
285,0.9021868338954244
286,0.822037848667761
287,0.9948708416666143
288,0.9548179615389244
289,0.9581951187594114
290,0.9695735329275105
291,0.19181140575864292
292,0.6151569968861683
293,0.9586273075319693
294,0.8897204510467746
295,0.9661139474462228
296,0.10164524285901101
297,0.08292843765078454
298,0.892047391375937
299,0.16906716133643612
300,0.9778657915657082
301,0.20793377712080208
302,0.9576268259565657
303,0.2199848113838632
304,0.38423391156598136
305,0.9474189303102071
306,0.8857170034304671
307,0.6780664909222269
308,0.9919620141410652
309,0.47562192674664544
310,0.6700154060983871
311,0.9882851672369171
312,0.960892438001213
313,0.8768693600861809
314,0.9821672558907485
315,0.9939609809728785
316,0.9489459698283323
317,0.637832226444891
318,0.9698587433735275
319,0.220228495748424
320,0.9845227194799875
321,0.963918877018928
322,0.11605095604242517
323,0.9897653394508997
324,0.9045608583650345
325,0.6698066655807187
326,0.5689132714236859
327,0.8612510409352506
328,0.9841648600181675
329,0.9723562360790189
330,0.9215959248330293
331,0.9350118595728929
332,0.7588591257044682
333,0.8300558610879062
334,0.46975089581129326
335,0.9350420865274434
336,0.8201312640936991
337,0.9386908117550355
338,0.9489917636729559
339,0.8789101491929295
340,0.9347456780563907
341,0.9734242900014713
342,0.8353032938894885
343,0.8524645390902231
344,0.9910945642459327
345,0.9968452836770931
346,0.9659996904263111
347,0.7470646147209983
348,0.8561466578441445
349,0.9612752782935824
350,0.5672670711102196
351,0.5517843410461472
352,0.9934064463273429
353,0.7495924112182363
354,0.3633616208376005
355,0.862979142588029
356,0.9308379201437159
357,0.8763936373945247
358,0.9643622267949218
359,0.8533096485227568
360,0.22482743951285178
361,0.7943800368601385
362,0.7700329765013372
363,0.8498849676267738
364,0.47732729039253735
365,0.9927170259400945
366,0.9794736857230637
367,0.9250696697429827
368,0.9897344955799633
369,0.945083392886065
370,0.9756338866587337
371,0.7863081487129827
372,0.9412554303277462
373,0.23535632601916476
374,0.07751474888360324
375,0.6050195274033457
376,0.9177584806649302
377,0.08423292020855647
378,0.8927302050648064
379,0.9725470984601227
380,0.5413261736452336
381,0.38823783338594586
382,0.8641464989829742
383,0.9949881145278316
384,0.9522294507957164
385,0.8862829110630484
386,0.9052222720949286
387,0.47823540652613733
388,0.9188659630337469
389,0.9050468765623885
390,0.9450712479590878
391,0.4774623422038697
392,0.9615550336061353
393,0.5476016686700396
394,0.8919564043563312
395,0.7954401421747055
396,0.9483783893941035
397,0.995617821186648
398,0.7163281743089469
399,0.9298211841028303
400,0.9339462554033054
401,0.9738426793681965
402,0.9008188577616778
403,0.772832099302347
404,0.8823360123035517
405,0.9924946516968002
406,0.8729020113894581
407,0.7322412882199195
408,0.8729783924044
409,0.7995744093750821
410,0.9772476438169793
411,0.9692680907816711
412,0.7394421930604341
413,0.28074738185114817
414,0.9545760479477836
415,0.9164889474014263
416,0.5838850065561714
417,0.945588545449551
418,0.9092637522972157
419,0.9061072512111948
420,0.931527802240474
421,0.958515131492735
422,0.928316222256011
423,0.6442188831262505
424,0.49116641712620734
425,0.9434861260158391
426,0.7640727765789396
427,0.965626365747396
428,0.9488885499608494
429,0.7249954586045245
430,0.989771294598031
431,0.9673799748200718
