Id,ACTION
1,0.9397642406978045
2,0.9296369684137531
3,0.9925075339245849
4,0.9854669778647358
5,0.996809086400235
6,0.9926301804266089
7,0.9261475985347424
8,0.9995440861275213
9,0.9177448965250988
10,0.9713366382951045
11,0.9697079661403587
12,0.9781203841492795
13,0.9836159979232233
14,0.7934029232592706
15,0.9583413402385113
16,0.8774900356331304
17,0.7632427367515945
18,0.6713795039246044
19,0.9908770127207946
20,0.9841275293828413
21,0.9941957188969068
22,0.9916994841347764
23,0.9764396823923966
24,0.9734965753282733
25,0.9921557960346827
26,0.9422155401660085
27,0.9873259408645275
28,0.9850684076595264
29,0.9740935034807295
30,0.9024406333632411
31,0.9915561829820134
32,0.9830229248652179
33,0.9806952482608082
34,0.9813982108481621
35,0.9825829929484419
36,0.9827761693617936
37,0.9690843692979414
38,0.9992044754593927
39,0.9853856709358958
40,0.9676635116264769
41,0.9631741799484772
42,0.9873843519466154
43,0.9739713628598583
44,0.9886812158858852
45,0.9880442530825336
46,0.9864469043911386
47,0.9958278147556833
48,0.9860267786984759
49,0.9994685327392148
50,0.992552428780642
51,0.9619540119423599
52,0.9858252076522198
53,0.97908206496985
54,0.9898130973216809
55,0.9768120214642659
56,0.9882059885206042
57,0.9610821461228284
58,0.9969244411293477
59,0.9891223928309689
60,0.9860984998873835
61,0.9897210890432261
62,0.9952909003070805
63,0.9764185331156302
64,0.9882468359817637
65,0.9913819312503837
66,0.9907194383586354
67,0.9846947131376759
68,0.99472682382735
69,0.9665464629780175
70,0.63564121764946
71,0.9794053546165638
72,0.9831783366682272
73,0.9901321549513643
74,0.994199317286885
75,0.9800898425240364
76,0.9960412945985748
77,0.9863504519445367
78,0.9660223265740149
79,0.5694734899225776
80,0.9966922295038305
81,0.9984442705103256
82,0.9917674874481289
83,0.9229041809042915
84,0.992223906766567
85,0.9532804925031909
86,0.9278521124283052
87,0.9556109280120836
88,0.9916553449971142
89,0.9899802671748368
90,0.8032873978071178
91,0.9741053649433026
92,0.9280410305994525
93,0.9950225411355016
94,0.9856812727120726
95,0.9780252344848905
96,0.9967261377249972
97,0.45122853985788325
98,0.9970109463921546
99,0.9855225199111814
100,0.9970108488613032
101,0.9764986066502761
102,0.3381248237202743
103,0.9870552247159872
104,0.9733276381295374
105,0.6647430274782918
106,0.9907643430268133
107,0.9917456548200987
108,0.9569899198692969
109,0.9788431246571401
110,0.9699897834070331
111,0.8363663159700009
112,0.987178632843291
113,0.9834295084794651
114,0.997580020287496
115,0.9711263795743363
116,0.9618264308210284
117,0.9768166481486471
118,0.9580139066975203
119,0.9929266215205331
120,0.9664948136239883
121,0.962243469020146
122,0.981946424342152
123,0.938090470926702
124,0.9931888747985551
125,0.9837333351126807
126,0.9139933136826462
127,0.7492874687335622
128,0.947352279986401
129,0.9240507428646534
130,0.99694805057648
131,0.9733039277911116
132,0.9947384120386186
133,0.9856047245036766
134,0.8169990853863244
135,0.9955802737120939
136,0.9669594750056971
137,0.9886070575610237
138,0.9353985132588006
139,0.9716914350153477
140,0.9983560338894399
141,0.9933762986430829
142,0.9745852400829517
143,0.9837949717891228
144,0.9881089487498859
145,0.99657543821872
146,0.7167526153608151
147,0.7400931570072011
148,0.88184772108666
149,0.9960657727257095
150,0.986560094979588
151,0.9937118222548174
152,0.7130544946875371
153,0.9818417283742435
154,0.9488962353607985
155,0.9834884733418926
156,0.9695270761261181
157,0.9750727837600863
158,0.9855948931085997
159,0.9661910813440194
160,0.9717843608238683
161,0.9608691450225251
162,0.9844168962344038
163,0.9949603845241981
164,0.9699743350052994
165,0.9870837275636631
166,0.9995486161596446
167,0.936375504845364
168,0.9868747728734111
169,0.9706776728783646
170,0.9950651790572135
171,0.9929249992926668
172,0.9909138820453947
173,0.9429818792733103
174,0.9943031021790276
175,0.9900418337936674
176,0.997266221040365
177,0.9334816004999638
178,0.9866480141089813
179,0.997077875189173
180,0.8317416991652857
181,0.6551773426700539
182,0.9923185082010921
183,0.9424163871823644
184,0.9127821163630694
185,0.9726947317094687
186,0.9606958608956301
187,0.9967335391261983
188,0.9875472211986684
189,0.6165969811890601
190,0.9864910167442218
191,0.997139333772002
192,0.9950873552921984
193,0.9879004671752816
194,0.987601964515575
195,0.9606797097044302
196,0.9936606786187315
197,0.9668989223556924
198,0.9404134664662255
199,0.9820894286112413
200,0.7348471718591836
201,0.9828186668242044
202,0.9917406793654677
203,0.9485884357212491
204,0.9753258685806292
205,0.9960917440670272
206,0.9729931494191153
207,0.986465236616142
208,0.9743872989369715
209,0.723417213192944
210,0.709252018962126
211,0.9006456920662318
212,0.9890110837541453
213,0.9958413842866737
214,0.9660073564763507
215,0.9758108805754782
216,0.9063898228371245
217,0.9063182638081722
218,0.9866213133322486
219,0.996477731056969
220,0.9427877452570792
221,0.38169928311314366
222,0.9956523609771214
223,0.9981495981860148
224,0.9908537844631404
225,0.9013938661691494
226,0.7937978213773991
227,0.9701639083353735
228,0.9878847196582182
229,0.9958565700949176
230,0.9899139781755112
231,0.966349700272429
232,0.9344455523382053
233,0.9030774311650107
234,0.509750830388905
235,0.6790467095616985
236,0.9715078965865844
237,0.9411541082343942
238,0.9507653656291429
239,0.9509829809462879
240,0.9961547004248139
241,0.9643371293538447
242,0.6768220330106786
243,0.6269976227470819
244,0.987187748324731
245,0.9757330390512292
246,0.9960693864887613
247,0.9633005407185404
248,0.9683872167433691
249,0.9708321228284301
250,0.9873362712473295
251,0.9805889355002957
252,0.9725075412568576
253,0.9943917121033067
254,0.9913337108972857
255,0.9935538480460036
256,0.9745554328921404
257,0.9710145711786679
258,0.8860099772792717
259,0.9452865320722083
260,0.9938736987626383
261,0.9865799841337335
262,0.9532490485411333
263,0.9922909641148033
