Id,ACTION
1,0.9283679126924189
2,0.9500080439416456
3,0.9603480984637708
4,0.9472842110662834
5,0.9725289530254159
6,0.9407779603420628
7,0.9713926056198379
8,0.9880084656444703
9,0.9348054332822148
10,0.9217564668616637
11,0.9105635771317028
12,0.9269812396540035
13,0.95517141203471
14,0.9267755496087389
15,0.9477668750522728
16,0.9634928990273728
17,0.921884338829849
18,0.9377582230366507
19,0.9599476449282276
20,0.9491918596548647
21,0.9836289802550642
22,0.965051027356979
23,0.9275966380732983
24,0.8901822510865054
25,0.9252234529462721
26,0.9408835683063405
27,0.9145068852413871
28,0.8867257643380603
29,0.9642083683036453
30,0.9219035689465797
31,0.9525605402426516
32,0.9607776278310489
33,0.9581968493324314
34,0.9566434315754755
35,0.9528456824431443
36,0.9196098804411179
37,0.9690664200059682
38,0.9749900015123529
39,0.9198183994131239
40,0.9303478310390135
41,0.9186067323682231
42,0.9572151617077054
43,0.9619153393155289
44,0.9675100102459646
45,0.956561889628951
46,0.9631218828523529
47,0.9277771166676818
48,0.9256694213731744
49,0.9774768606489938
50,0.9197560132047338
51,0.9505312118074933
52,0.9361442046214761
53,0.9383741356926729
54,0.9311258926888171
55,0.9277864081385416
56,0.9316305085579613
57,0.9726579546139875
58,0.9720048822583063
59,0.9239547141906457
60,0.9380561673186569
61,0.9431190933143029
62,0.9616011654779486
63,0.9162942560014902
64,0.9576539395406087
65,0.9720622721147579
66,0.9499864849794353
67,0.9190374932390635
68,0.949470399172587
69,0.9511452783886064
70,0.9274722064455497
71,0.9609118219881484
72,0.9436259737724946
73,0.9216306330119247
74,0.951880470677194
75,0.9283104939246533
76,0.9242843036907216
77,0.968929410105204
78,0.955919590507899
79,0.9445071616437307
80,0.9411587216186824
81,0.9492180289284213
82,0.9303783784013266
83,0.9404582086769585
84,0.9727376646873724
85,0.9379481167003588
86,0.9299103085527973
87,0.9254723238624297
88,0.9751268987785174
89,0.9728355741332356
90,0.917481354817769
91,0.9619905154242993
92,0.9568689394372498
93,0.9596480383793958
94,0.9237497096550138
95,0.9687353986018415
96,0.9249618739031622
97,0.9277862971447819
98,0.9514900783867148
99,0.9449908823386297
100,0.9265897696711848
101,0.9536482092366251
102,0.9287865844173349
103,0.9042923885875263
104,0.9274089402657701
105,0.9563737776468818
106,0.9805375315242069
107,0.9480977315630497
108,0.944157790889272
109,0.946821701345948
110,0.8987233489935107
111,0.9265274854833555
112,0.9535557931667293
113,0.9254868804339349
114,0.934072248603939
115,0.944483121738634
116,0.9535366814600312
117,0.9523460288337855
118,0.9352447214439813
119,0.977924385274964
120,0.9387861596049494
121,0.9217223838326056
122,0.9619332970936941
123,0.9345024576404326
124,0.9502825410719413
125,0.948943558570214
126,0.9407102760611388
127,0.9330582245487913
128,0.9257983033361045
129,0.9314442082216511
130,0.9324874856435867
131,0.9654504922072201
132,0.9262599940888998
133,0.9279270551566625
134,0.922639756262836
135,0.9470116820073968
136,0.9382015663698683
137,0.9490566551910791
138,0.9564514739456966
139,0.9228024242362995
140,0.9611661551325404
141,0.9713305703577351
142,0.9237190967165786
143,0.9598616509068995
144,0.9372661735379173
145,0.9457562291667878
146,0.9237005892207026
147,0.9312140620481488
148,0.9283601703151942
149,0.9682069809803151
150,0.9497217910813198
151,0.9485969546679875
152,0.9654453874761539
153,0.9594229902270393
154,0.9517317625166308
155,0.9075017037162345
156,0.9427431828487297
157,0.946720256722616
158,0.9340090489113859
159,0.955192515866359
160,0.9615896608807757
161,0.927127985906232
162,0.9460477228199924
163,0.944691462695114
164,0.9244430661510702
165,0.9273973427462755
166,0.9279590200063355
