Id,ACTION
1,0.7319928
2,0.99028945
3,0.9911472
4,0.9827691
5,0.99801314
6,0.989594
7,0.97768015
8,0.99964964
9,0.74310726
10,0.99142843
11,0.95284855
12,0.98158157
13,0.9778772
14,0.9659308
15,0.95172006
16,0.9552339
17,0.859695
18,0.9194023
19,0.9923211
20,0.9962106
21,0.9990921
22,0.98880494
23,0.9501088
24,0.99119484
25,0.98797417
26,0.9826287
27,0.9777825
28,0.8570146
29,0.96016264
30,0.95306313
31,0.9887267
32,0.98921585
33,0.9503639
34,0.99423826
35,0.9942286
36,0.97216237
37,0.9910212
38,0.99990916
39,0.9601798
40,0.9567515
41,0.98122174
42,0.97742426
43,0.98711956
44,0.99146044
45,0.98919535
46,0.98080105
47,0.9936329
48,0.9763031
49,0.9998884
50,0.9799352
51,0.9637193
52,0.9920522
53,0.9850847
54,0.9948973
55,0.9764782
56,0.9732222
57,0.9777941
58,0.998422
59,0.9952075
60,0.9710434
61,0.99365014
62,0.9968141
63,0.96785605
64,0.9917007
65,0.9987746
66,0.98623276
67,0.9297158
68,0.99744284
69,0.94015425
70,0.91961205
71,0.96543735
72,0.98000926
73,0.98825127
74,0.99624854
75,0.97803473
76,0.9995426
77,0.99828523
78,0.9591226
79,0.4227847
80,0.9942836
81,0.9946683
82,0.9936208
83,0.98996615
84,0.99363095
85,0.980312
86,0.9745855
87,0.99056494
88,0.9924967
89,0.990229
90,0.9664043
91,0.9784672
92,0.90399635
93,0.99020886
94,0.9916754
95,0.9860407
96,0.9896305
97,0.47175512
98,0.9954581
99,0.9906418
100,0.997018
101,0.9738835
102,0.32738638
103,0.9857334
104,0.96585375
105,0.8474191
106,0.9953852
107,0.9963492
108,0.97193855
109,0.9921374
110,0.98790014
111,0.8797862
112,0.9907204
113,0.96520996
114,0.99616843
115,0.9542413
116,0.98493344
117,0.9605111
118,0.9898065
119,0.99764663
120,0.97133946
121,0.99112785
122,0.9638542
123,0.96533024
124,0.9894282
125,0.9927856
126,0.85006154
127,0.81296414
128,0.9445068
129,0.90855813
130,0.99088895
131,0.99189293
132,0.9885727
133,0.9686752
134,0.84290016
135,0.9908387
136,0.9343173
137,0.9958852
138,0.980149
139,0.8946757
140,0.9936015
141,0.9988141
142,0.9648149
143,0.99441165
144,0.98625827
145,0.99300283
146,0.78596556
147,0.9583789
148,0.93266904
149,0.99682534
150,0.9625374
151,0.9925884
152,0.98472357
153,0.9911596
154,0.9630064
155,0.9916694
156,0.93968433
157,0.9946491
158,0.94249046
159,0.99002916
160,0.94583076
161,0.64303756
162,0.9941121
163,0.9980818
164,0.96213096
165,0.9909078
166,0.996888
167,0.9621052
168,0.9621052
169,0.98778874
170,0.9955324
171,0.9925884
172,0.97673804
173,0.98219913
174,0.9897003
175,0.9759351
176,0.99551815
177,0.94447875
178,0.99411833
179,0.99946135
180,0.9583789
181,0.15179338
182,0.99088895
183,0.99061185
184,0.92595327
185,0.978563
186,0.91956276
187,0.9813012
188,0.98102254
189,0.58468026
190,0.98118615
191,0.99744284
192,0.9896305
193,0.9930455
194,0.9911602
195,0.9906825
196,0.9907995
197,0.99163705
198,0.97925824
199,0.9793209
200,0.5449841
201,0.98637146
202,0.99164504
203,0.9297023
204,0.9621052
205,0.9902339
206,0.98634666
207,0.99364036
208,0.95411766
209,0.7791746
210,0.7575642
211,0.98403394
212,0.99188435
213,0.99717987
214,0.98672885
215,0.980231
216,0.9506875
217,0.9669951
218,0.98438895
219,0.99548316
220,0.98652124
221,0.9397544
222,0.99859625
223,0.9844871
224,0.96585375
225,0.97776216
226,0.56710607
227,0.8999956
228,0.9901371
229,0.996161
230,0.98630744
231,0.9412973
232,0.9612102
233,0.9075862
234,0.21088426
235,0.9632635
236,0.9496643
237,0.99154294
238,0.99036366
239,0.9677393
240,0.9954727
241,0.9903972
242,0.7319928
243,0.35604143
244,0.9778805
245,0.97262573
246,0.99923205
247,0.982643
248,0.98461515
249,0.9948938
250,0.99784267
251,0.9919539
252,0.96663874
253,0.9964122
254,0.99728525
255,0.9979377
256,0.96342856
257,0.96461517
258,0.91339356
259,0.9179973
260,0.9964927
261,0.98590094
262,0.9780984
263,0.9931171
264,0.9989819
265,0.994224
266,0.95411766
267,0.98988986
268,0.98725545
269,0.9948938
270,0.99171525
271,0.99586934
272,0.98130023
273,0.9953033
274,0.40324906
275,0.9871335
276,0.7709382
277,0.99633634
278,0.99570256
279,0.98463976
280,0.9516571
281,0.99827814
282,0.9962728
283,0.9416909
284,0.956972
285,0.98934245
286,0.9514242
287,0.99958867
288,0.9960849
289,0.9732938
290,0.994224
291,0.75641
292,0.9525837
293,0.9890408
294,0.93350494
295,0.9940228
296,0.155275
297,0.4761437
298,0.99523443
299,0.7368548
300,0.9962036
301,0.91014904
302,0.9910158
303,0.7710226
304,0.92284584
305,0.9491816
306,0.9956726
307,0.980312
308,0.99927
309,0.95150954
310,0.9840709
311,0.99786013
312,0.99416345
313,0.99154294
314,0.99876815
315,0.99534035
316,0.9904046
317,0.964257
318,0.9979406
319,0.9071323
320,0.9989298
321,0.98221487
322,0.15552416
323,0.99744284
324,0.9962084
325,0.9845055
326,0.54540056
327,0.9981337
328,0.99806625
329,0.99036425
330,0.99144405
331,0.9583902
332,0.99016297
333,0.9959825
