Id,ACTION
1,0.9520994
2,0.99530834
3,0.99796605
4,0.9878171
5,0.9996086
6,0.999337
7,0.99176484
8,0.9998654
9,0.7169243
10,0.9841335
11,0.9382409
12,0.98078704
13,0.984098
14,0.9664137
15,0.96687037
16,0.97839147
17,0.8801365
18,0.9126945
19,0.9984445
20,0.9976291
21,0.9991221
22,0.99663794
23,0.98780847
24,0.9974775
25,0.9835669
26,0.9215186
27,0.9994469
28,0.92462516
29,0.98613495
30,0.9004747
31,0.9836827
32,0.9948736
33,0.99411374
34,0.9957045
35,0.9784535
36,0.9989485
37,0.99794704
38,0.99516296
39,0.9906577
40,0.95673037
41,0.98884577
42,0.9972308
43,0.99657094
44,0.9942895
45,0.9883299
46,0.99296725
47,0.9988117
48,0.99594253
49,0.99997985
50,0.9959269
51,0.9580139
52,0.99659866
53,0.9972537
54,0.9990928
55,0.9884057
56,0.9935435
57,0.97100484
58,0.99651635
59,0.99399006
60,0.96696275
61,0.998844
62,0.9977871
63,0.97791845
64,0.9978994
65,0.9990669
66,0.99588853
67,0.98189825
68,0.9997248
69,0.9478679
70,0.8047216
71,0.991088
72,0.99070823
73,0.99672806
74,0.9981077
75,0.9950783
76,0.9997384
77,0.9949003
78,0.7925374
79,0.6279016
80,0.9943856
81,0.99968135
82,0.9841963
83,0.9912776
84,0.99681157
85,0.97455955
86,0.9552667
87,0.9733098
88,0.992125
89,0.9970594
90,0.94815254
91,0.9590898
92,0.8777874
93,0.99714845
94,0.97289443
95,0.99311936
96,0.98401165
97,0.38672698
98,0.97531664
99,0.99306446
100,0.9976319
101,0.92091596
102,0.38854876
103,0.9941525
104,0.9658343
105,0.57938737
106,0.9928046
107,0.99392927
108,0.9948048
109,0.9973961
110,0.9802847
111,0.7539442
112,0.99633944
113,0.93707424
114,0.99801886
115,0.9271432
116,0.9483162
117,0.99314016
118,0.99767417
119,0.9992823
120,0.99576735
121,0.9710416
122,0.9982533
123,0.97428393
124,0.98393595
125,0.987793
126,0.96826655
127,0.91627055
128,0.9762892
129,0.9426223
130,0.9935429
131,0.9896458
132,0.99602914
133,0.99380493
134,0.9463025
135,0.99915075
136,0.9599092
137,0.9975126
138,0.97897506
139,0.7329409
140,0.9982658
141,0.997542
142,0.9930161
143,0.999358
144,0.9973225
145,0.99706334
146,0.824386
147,0.9041376
148,0.84216213
149,0.99813384
150,0.9906074
151,0.99511635
152,0.9338718
153,0.99235183
154,0.9632199
155,0.9825884
156,0.9231942
157,0.9811484
158,0.99795073
159,0.9124717
160,0.97096395
161,0.87383336
162,0.99313414
163,0.99449265
164,0.97030264
165,0.9932827
166,0.99756145
167,0.95338535
168,0.9610742
169,0.9987018
170,0.9985316
171,0.98955613
172,0.9886326
173,0.98598146
174,0.9940393
175,0.9928349
176,0.9967242
177,0.9178734
178,0.99682933
179,0.999161
180,0.9533774
181,0.40896308
182,0.99529123
183,0.97204566
184,0.89126
185,0.9939097
186,0.9278239
187,0.99518013
188,0.97042286
189,0.47758454
190,0.97935665
191,0.9968496
192,0.96915454
193,0.98408026
194,0.99654335
195,0.95332795
196,0.99658185
197,0.9857368
198,0.98372805
199,0.9968394
200,0.7080082
201,0.9884925
202,0.9926965
203,0.9716001
204,0.96999466
205,0.9995066
206,0.99515176
207,0.9938374
208,0.9580406
209,0.61084664
210,0.6795078
211,0.9780961
212,0.9955706
213,0.99937844
214,0.9790648
215,0.99590945
216,0.9715289
217,0.98729205
218,0.99747354
219,0.991846
220,0.96710145
221,0.6581638
222,0.9994373
223,0.9997708
224,0.9002592
225,0.9945745
